INCD_NO,INCD_START,INCD_END,FIRE_NAME,FIRE_AR_HA,FIRE_TYPE,IGN_DATE,IGN_SEASON,IGN_CAUSE1,IGN_CAUSE2,SEVERITY,COMMENTS,SHAPE_AREA,SHAPE_LEN
168563,2010/02/28 00:00:00+00,2010/03/01 00:00:00+00,Haas Road (FT),1.33105023,Bushfire,2010/02/28 00:00:00+00,20092010,Deliberate,Arson,,,13310.5023023,435.244327478
169550,2010/03/25 00:00:00+00,2010/03/29 00:00:00+00,Loila Tier (FT),21.95153838,Bushfire,2010/03/26 00:00:00+00,20092010,Accidental,Accident,,,219515.383774,2002.44970667
176234,2010/10/26 00:00:00+00,2010/10/29 00:00:00+00,Montumana (FT),3.59509418,Bushfire,2010/10/26 00:00:00+00,20102011,Deliberate,Arson,,,35950.9418096,774.404255177
176620,2010/11/06 00:00:00+00,2010/11/15 00:00:00+00,National Park (FT),15.17244341,Bushfire,2010/11/06 00:00:00+00,20102011,Accidental,Escape,,,151724.434125,2180.83015477
200300,2012/11/30 00:00:00+00,2012/12/05 00:00:00+00,Glen Lusk Road,72.14080577,Bushfire,2012/11/30 00:00:00+00,20122013,Undetermined,Unknown,,,721408.057729,5322.39094637
166451,2010/01/11 00:00:00+00,2010/01/21 00:00:00+00,Glenora Road,180.29996038,Bushfire,2010/01/11 00:00:00+00,20092010,Undetermined,Unknown,,,1802999.60382,6285.49202133
166533,2010/01/12 00:00:00+00,2010/01/21 00:00:00+00,Jefferys Track,14.28424762,Bushfire,2010/01/12 00:00:00+00,20092010,Undetermined,Unknown,,,142842.476165,1601.39874782
189763,2011/12/27 00:00:00+00,2012/01/31 00:00:00+00,Russell Road (FT),32.55407661,Bushfire,2011/12/27 00:00:00+00,20112012,Natural,Lightning,,,325540.766146,3112.03368266
189778,2011/12/28 00:00:00+00,2012/01/31 00:00:00+00,Wobbly Creek Road (FT),52.63275749,Bushfire,2011/12/28 00:00:00+00,20112012,Deliberate,Arson,,,526327.574894,3219.94061201
190364,2012/01/11 00:00:00+00,2012/01/13 00:00:00+00,Mt Barrow Rd St Patricks River (TFS),2.02124883,Bushfire,2012/01/11 00:00:00+00,20112012,Undetermined,Undetermined cause,,,20212.4883001,840.730016475
190563,2012/01/16 00:00:00+00,2012/01/31 00:00:00+00,Peak Rivulet Rd (FT),1.1079704,Bushfire,2012/01/16 00:00:00+00,20112012,Deliberate,Arson,,,11079.7040434,425.017589301
165937,2010/01/01 00:00:00+00,2010/01/02 00:00:00+00,Musselroe Bay,9.01075611,Bushfire,2010/01/01 00:00:00+00,20092010,Undetermined,Other,,Suspect flare let off for New Year Celebrations,90107.5610814,1216.24072229
192185,2012/02/26 00:00:00+00,2012/03/04 00:00:00+00,Symonds Plains,536.07480383,Bushfire,2012/02/26 00:00:00+00,20112012,Accidental,Escape,,Smouldering log heap ignited fire on declared total fire ban. Off priv,5360748.03828,12812.7848227
190332,2012/01/10 00:00:00+00,2012/01/12 00:00:00+00,Saundersons Rd Risdon,0.00619943,Bushfire,2012/01/10 00:00:00+00,20112012,Accidental,Unattended/Abandoned campfire,,Abandoned campfire,61.994335525,30.521604511
201211,2012/12/24 00:00:00+00,2012/12/27 00:00:00+00,Coalmine Rd,7.25870875,Bushfire,2012/12/24 00:00:00+00,20122013,Undetermined,Unknown,,,72587.087524,2187.06472438
203754,2013/02/23 00:00:00+00,2013/02/26 00:00:00+00,Lake Margaret,2.37928186,Bushfire,2013/02/23 00:00:00+00,20122013,Undetermined,Unknown,,,23792.8185909,856.16182738
200138,2012/11/28 00:00:00+00,2012/12/17 00:00:00+00,South Bruny,206.01967497,Bushfire,2012/11/28 00:00:00+00,20122013,Undetermined,Unknown,,,2060196.74967,8348.30705122
88784,2003/01/24 00:00:00+00,2003/03/23 00:00:00+00,"Whites Flat, Lake Crescent",1625.37965815,Bushfire,2003/01/24 00:00:00+00,20022003,Undetermined,Unknown,,,16253796.5815,25216.5060526
89589,2003/02/17 00:00:00+00,2003/02/20 00:00:00+00,South Bruny,31.82654688,Bushfire,2003/02/17 00:00:00+00,20022003,Undetermined,Unknown,,,318265.468807,2770.4652066
201002,2012/12/17 00:00:00+00,2012/12/17 00:00:00+00,Barton Road,45.10235537,Bushfire,2012/12/17 00:00:00+00,20122013,Undetermined,Unknown,,,451023.553655,3793.50182114
201188,2012/12/23 00:00:00+00,2012/12/24 00:00:00+00,Musk Vale Road,12.63360723,Bushfire,2012/12/23 00:00:00+00,20122013,Undetermined,Unknown,,,126336.072293,2780.17856467
657,2003/01/29 00:00:00+00,2003/01/29 00:00:00+00,Whites Road (FT),86.08235661,Bushfire,2003/01/29 00:00:00+00,20022003,Undetermined,Other,,,860823.566053,9107.52373233
2055,2003/01/29 00:00:00+00,2003/03/18 00:00:00+00,Picton 72A (FT),112.25206643,Bushfire,2003/01/29 00:00:00+00,20022003,Accidental,Accident,,,1122520.66426,7622.00533878
190037,2012/01/03 00:00:00+00,2012/01/06 00:00:00+00,Warring Street,5.13753879,Bushfire,2012/01/03 00:00:00+00,20112012,Undetermined,Unknown,,,51375.3878773,1240.22622484
190041,2012/01/03 00:00:00+00,2012/01/03 00:00:00+00,Meander Valley Road,0.62659336,Bushfire,2012/01/03 00:00:00+00,20112012,Undetermined,Unknown,,,6265.93364089,392.310831489
190071,2012/01/04 00:00:00+00,2012/01/10 00:00:00+00,Adams Road,0.26713372,Bushfire,2012/01/04 00:00:00+00,20112012,Undetermined,Unknown,,,2671.33718388,270.327123346
201301,2012/12/26 00:00:00+00,2013/01/02 00:00:00+00,Dolphin Sands Road,10.90361822,Bushfire,2012/12/26 00:00:00+00,20122013,Undetermined,Unknown,,,109036.182183,1791.34559974
201458,2012/12/30 00:00:00+00,2012/12/31 00:00:00+00,Upper Domain Road,1.06736903,Bushfire,2012/12/31 00:00:00+00,20122013,Undetermined,Unknown,,,10673.6902721,621.346133338
200208,2012/11/29 00:00:00+00,2013/01/06 00:00:00+00,Poatina,8511.90437971,Bushfire,2012/11/29 00:00:00+00,20122013,Deliberate,Arson,,,85119043.7971,78296.0177886
202071,2013/01/10 00:00:00+00,2013/01/10 00:00:00+00,Belbins Rd,0.04365128,Bushfire,2013/01/10 00:00:00+00,20122013,Deliberate,Arson,,,436.51284498,92.905238325
201717,2013/01/04 00:00:00+00,2013/01/09 00:00:00+00,Freshwater Lagoon (Neville's Track),1.30197354,Bushfire,2013/01/04 00:00:00+00,20122013,Natural,Lightning,,,13019.7354274,427.550563128
203548,2013/02/18 00:00:00+00,2013/03/01 00:00:00+00,"Marked Tree Rd, Gretna",225.17873483,Bushfire,2013/02/21 00:00:00+00,20122013,Undetermined,Unknown,,,2251787.34832,9860.80089111
203055,2013/02/06 00:00:00+00,2013/04/19 00:00:00+00,"Glen Dhu Rd, Molesworth",2611.7063539,Bushfire,2013/02/22 00:00:00+00,20122013,Undetermined,Unknown,,,26117063.539,43446.2658466
129014,2006/12/10 00:00:00+00,2007/05/11 00:00:00+00,Lohreys Road,30925.65500412,Bushfire,2006/12/10 00:00:00+00,20062007,Accidental,Escape,,,309256550.041,137247.552507
96298,2003/11/15 00:00:00+00,2003/11/22 00:00:00+00,Judds Creek,92.65827863,Bushfire,2003/11/15 00:00:00+00,20032004,Undetermined,Unknown,,,926582.786291,4158.72599366
96890,2003/11/30 00:00:00+00,2003/11/30 00:00:00+00,Duck Creek,3.49431184,Bushfire,2003/12/03 00:00:00+00,20032004,Undetermined,Unknown,,,34943.1184391,855.405130853
97401,2003/12/16 00:00:00+00,2003/12/22 00:00:00+00,Woods Lake,7.00312741,Bushfire,2003/12/16 00:00:00+00,20032004,Undetermined,Unknown,,,70031.2741231,1103.00197791
99434,2004/02/18 00:00:00+00,2004/02/18 00:00:00+00,Mountain River,1.8966773,Bushfire,2004/02/18 00:00:00+00,20032004,Undetermined,Unknown,,,18966.7729909,634.952459309
106804,2004/11/28 00:00:00+00,2004/12/06 00:00:00+00,Tugrah,44.8930983,Bushfire,2004/11/28 00:00:00+00,20042005,Undetermined,Unknown,,,448930.982991,5094.73435268
118830,2006/01/20 00:00:00+00,2006/01/25 00:00:00+00,7MB Protected Area,0.61001021,Bushfire,2006/01/19 00:00:00+00,20052006,Natural,Lightning,,,6100.1020716,303.882444524
201,1999/09/28 00:00:00+00,1999/10/30 00:00:00+00,Father of Marshes (FT),3.14107776,Bushfire,1999/09/28 00:00:00+00,19992000,Undetermined,Other,,,31410.7775876,628.29076662
203,1999/09/28 00:00:00+00,1999/09/30 00:00:00+00,Bashams Road (FT),1.09733001,Bushfire,1999/09/28 00:00:00+00,19992000,Accidental,Escape,,,10973.3000659,568.969744517
202,1999/09/28 00:00:00+00,1999/10/11 00:00:00+00,Handsome Cave (FT),37.47953115,Bushfire,1999/09/28 00:00:00+00,19992000,Undetermined,Other,,,374795.311533,2815.6292302
204,1999/10/28 00:00:00+00,1999/10/28 00:00:00+00,W. Big Pep Hill (FT),4.12710513,Bushfire,1999/10/28 00:00:00+00,19992000,Undetermined,Other,,,41271.0513299,1090.23733234
190141,2012/01/05 00:00:00+00,2012/01/07 00:00:00+00,Grasstree Hill Road,10.303008,Bushfire,2012/01/05 00:00:00+00,20112012,Undetermined,Unknown,,,103030.08002,1340.24135869
190291,2012/01/09 00:00:00+00,2012/01/10 00:00:00+00,Niile Road,4.81817862,Bushfire,2012/01/09 00:00:00+00,20112012,Undetermined,Unknown,,,48181.7862192,1201.31839715
190476,2012/01/14 00:00:00+00,2012/01/17 00:00:00+00,Mcconnons Road,18.79003611,Bushfire,2012/01/14 00:00:00+00,20112012,Undetermined,Unknown,,,187900.361068,2931.69941903
190561,2012/01/16 00:00:00+00,2012/01/20 00:00:00+00,Meadsfield Road,0.7258188,Bushfire,2012/01/16 00:00:00+00,20112012,Undetermined,Unknown,,,7258.18804265,330.971300414
96290,2003/11/15 00:00:00+00,2003/11/25 00:00:00+00,Tebrakunna (FT),2157.18575389,Bushfire,2003/11/15 00:00:00+00,20032004,Deliberate,Arson,,,21571857.5389,34587.7873784
202175,2013/01/13 00:00:00+00,2013/01/20 00:00:00+00,"Tea Tree Rd, Tea Tree",6.45183258,Bushfire,2013/01/13 00:00:00+00,20122013,Undetermined,Unknown,,,64518.3257831,1262.78911336
129906,2006/12/30 00:00:00+00,2007/01/08 00:00:00+00,Lake River Road,98.8168137,Bushfire,2006/12/30 00:00:00+00,20062007,Undetermined,Unknown,,,988168.137009,4843.44508679
130330,2007/01/11 00:00:00+00,2007/01/19 00:00:00+00,Dunedin St Leonards,37.94872395,Bushfire,2007/01/11 00:00:00+00,20062007,Undetermined,Unknown,,,379487.239478,3589.9713842
139112,2007/10/20 00:00:00+00,2007/11/09 00:00:00+00,Kinights Creek Reservior,66.70166804,Bushfire,2007/10/20 00:00:00+00,20072008,Undetermined,Unknown,,,667016.680407,7234.26823851
141986,2008/01/06 00:00:00+00,2008/02/07 00:00:00+00,Gully Road,150.38350794,Bushfire,2008/01/08 00:00:00+00,20072008,Undetermined,Unknown,,,1503835.07936,6198.42062097
142502,2008/01/16 00:00:00+00,2008/01/19 00:00:00+00,Myrtle Creek,3.81750185,Bushfire,2008/01/16 00:00:00+00,20072008,Undetermined,Unknown,,,38175.0185264,780.758550685
137674,2007/09/01 00:00:00+00,2007/09/01 00:00:00+00,Medea Cove,0.61647947,Bushfire,2007/09/01 00:00:00+00,20072008,Undetermined,Other,,,6164.79472854,328.616572218
2,1999/11/01 00:00:00+00,1999/11/07 00:00:00+00,Jensens Rd PA142C (FT),287.22600447,Bushfire,1999/11/01 00:00:00+00,19992000,Deliberate,Arson,,,2872260.04467,8431.59563297
207,1999/12/23 00:00:00+00,1999/12/24 00:00:00+00,Island Hill (FT),10.57923467,Bushfire,1999/12/23 00:00:00+00,19992000,Undetermined,Other,,,105792.346744,1568.7331222
208,2000/01/01 00:00:00+00,2000/01/02 00:00:00+00,Cramps Bay (FT),4.58860596,Bushfire,2000/01/01 00:00:00+00,19992000,Deliberate,Arson,,,45886.0595505,759.379705352
3,2000/01/05 00:00:00+00,2000/10/08 00:00:00+00,Grants Creek MN010A (FT),10.10969646,Bushfire,2000/01/05 00:00:00+00,19992000,Accidental,Escape,,,101096.964625,1446.70055166
118840,2006/01/20 00:00:00+00,2006/02/08 00:00:00+00,Tiger Flats (FT),2.16226876,Bushfire,2006/01/20 00:00:00+00,20052006,Natural,Lightning,,,21622.6875846,672.129831807
120015,2006/02/23 00:00:00+00,2006/03/06 00:00:00+00,Diamond Tier (FT),3.27793861,Bushfire,2006/02/23 00:00:00+00,20052006,Undetermined,Undetermined cause,,,32779.3861406,741.494247099
180687,2011/03/03 00:00:00+00,2011/03/04 00:00:00+00,Golden Fleece Rivulet,0.45060191,Bushfire,2011/03/03 00:00:00+00,20102011,Undetermined,Unknown,,,4506.01907333,249.928057467
181014,2011/03/11 00:00:00+00,2011/03/17 00:00:00+00,Dowds Road,120.82578745,Bushfire,2011/03/11 00:00:00+00,20102011,Undetermined,Unknown,,,1208257.8745,6178.47986483
181762,2011/03/31 00:00:00+00,2011/03/31 00:00:00+00,George Street,2.00352089,Bushfire,2011/03/31 00:00:00+00,20102011,Undetermined,Unknown,,,20035.2089144,530.481890859
182000,2011/04/07 00:00:00+00,2011/04/08 00:00:00+00,Kavala Street,2.00062925,Bushfire,2011/04/07 00:00:00+00,20102011,Undetermined,Unknown,,,20006.2924996,554.579846439
186927,2011/10/04 00:00:00+00,2011/10/05 00:00:00+00,Denmans Road,15.09304303,Bushfire,2011/10/04 00:00:00+00,20112012,Undetermined,Unknown,,,150930.430257,3336.50738715
187284,2011/10/16 00:00:00+00,2011/10/16 00:00:00+00,Norwich Drive,6.53915417,Bushfire,2011/10/16 00:00:00+00,20112012,Undetermined,Unknown,,,65391.5417051,1716.21298032
187375,2011/10/19 00:00:00+00,2011/10/21 00:00:00+00,Alice Street,2.47198131,Bushfire,2011/10/19 00:00:00+00,20112012,Undetermined,Unknown,,,24719.8131491,610.454635418
188186,2011/11/13 00:00:00+00,2011/11/15 00:00:00+00,Irish Town Road,14.52807196,Bushfire,2011/11/13 00:00:00+00,20112012,Undetermined,Unknown,,,145280.719628,1584.01796835
188595,2011/11/25 00:00:00+00,2011/11/26 00:00:00+00,Crutten Street,5.38634835,Bushfire,2011/11/25 00:00:00+00,20112012,Undetermined,Unknown,,,53863.4834863,855.124007379
188621,2011/11/25 00:00:00+00,2011/11/26 00:00:00+00,Sunray Court,3.15313488,Bushfire,2011/11/25 00:00:00+00,20112012,Undetermined,Unknown,,,31531.3487726,837.419642809
115643,2005/10/03 00:00:00+00,2005/10/03 00:00:00+00,Dianas Basin,0.36909942,Bushfire,2005/10/11 00:00:00+00,20052006,Undetermined,Undetermined cause,,,3690.99421593,284.555921918
116512,2005/11/05 00:00:00+00,2005/11/14 00:00:00+00,Scamander,11.7780801,Bushfire,2005/11/05 00:00:00+00,20052006,Accidental,Accident,,,117780.801022,1971.65906784
116558,2005/11/06 00:00:00+00,2005/11/14 00:00:00+00,Corduroy Creek,171.83020914,Bushfire,2005/11/06 00:00:00+00,20052006,Deliberate,Arson,,,1718302.09135,5841.83656233
116853,2005/11/17 00:00:00+00,2005/11/21 00:00:00+00,Blue Lake,237.53198048,Bushfire,2005/11/18 00:00:00+00,20052006,Deliberate,Arson,,,2375319.80484,11753.3530159
116955,2005/11/21 00:00:00+00,2005/11/29 00:00:00+00,Temma Rd,44.59002419,Bushfire,2005/11/21 00:00:00+00,20052006,Deliberate,Arson,,,445900.241944,5447.67080595
88,1995/12/27 00:00:00+00,1995/12/27 00:00:00+00,North Bakers Tier (FT),205.1688395,Bushfire,1995/12/27 00:00:00+00,19951996,Deliberate,Arson,,,2051688.39496,7450.39532931
90,1996/01/12 00:00:00+00,1996/01/15 00:00:00+00,Goanna Track (FT),5.14721862,Bushfire,1996/01/12 00:00:00+00,19951996,Deliberate,Arson,,,51472.1862068,961.928947765
710,1996/01/14 00:00:00+00,1996/01/15 00:00:00+00,Dunrobin Plantation (FT),10.84228008,Bushfire,1996/01/14 00:00:00+00,19951996,Undetermined,Unknown,,,108422.800764,1198.1311129
92,1996/02/21 00:00:00+00,1996/02/23 00:00:00+00,Goanna Track 2 (FT),4.87137806,Bushfire,1996/02/21 00:00:00+00,19951996,Deliberate,Arson,,,48713.7806123,916.560072328
91,1996/02/21 00:00:00+00,1996/02/27 00:00:00+00,Waterhouse Gravel (FT),180.03862026,Bushfire,1996/02/21 00:00:00+00,19951996,Deliberate,Arson,,,1800386.20258,7007.72309782
712,1996/02/24 00:00:00+00,1996/02/26 00:00:00+00,Bradys 5 (FT),2.99571159,Bushfire,1996/02/24 00:00:00+00,19951996,Accidental,Accident,,,29957.1158667,641.157033945
93,1996/02/24 00:00:00+00,1996/02/25 00:00:00+00,Swain Mine Track (FT),1.34030722,Bushfire,1996/02/24 00:00:00+00,19951996,Deliberate,Arson,,,13403.07222,452.611781656
6,1996/03/14 00:00:00+00,1996/03/16 00:00:00+00,Wedge Plain (FT),6.40041539,Bushfire,1996/03/14 00:00:00+00,19951996,Accidental,Escape,,,64004.153904,1135.41609532
89,1996/01/16 00:00:00+00,1996/01/22 00:00:00+00,Ruby Creek (FT),211.19599027,Bushfire,1996/01/16 00:00:00+00,19951996,Deliberate,Arson,,,2111959.90268,7665.00576704
81,1996/11/01 00:00:00+00,1996/11/02 00:00:00+00,Glennon Rd JV135A (FT),104.72875323,Bushfire,1996/11/01 00:00:00+00,19961997,Deliberate,Arson,,,1047287.53229,5124.9634094
82,1996/11/12 00:00:00+00,1996/11/13 00:00:00+00,Barlows Creek JV146A (FT),131.78613773,Bushfire,1996/11/12 00:00:00+00,19961997,Accidental,Escape,,,1317861.37726,6184.06599223
85,1996/11/21 00:00:00+00,1996/11/21 00:00:00+00,Hang Dog Hill SF120 (FT),3.68019296,Bushfire,1996/11/21 00:00:00+00,19961997,Undetermined,Unknown,,,36801.929615,843.211673087
120417,2006/03/06 00:00:00+00,2006/03/17 00:00:00+00,Salisbury Hill Road (FT),41.71996001,Bushfire,2006/03/06 00:00:00+00,20052006,Accidental,Accident,,,417199.600125,2927.89085178
364386,2006/04/02 00:00:00+00,2006/04/02 00:00:00+00,"Ringarooma River, Gladstone (FT)",11.89226414,Bushfire,2006/04/02 00:00:00+00,20052006,Deliberate,Arson,,,118922.641415,4164.82682854
200,1989/02/27 00:00:00+00,1989/03/12 00:00:00+00,Clear Hill1,2670.00391252,Bushfire,1989/02/27 00:00:00+00,19881989,Accidental,Escape,,,26700039.1252,33676.7618815
177642,2010/12/06 00:00:00+00,2010/12/07 00:00:00+00,Cradle Moutain Link Road (FT),1.19277371,Bushfire,2010/12/06 00:00:00+00,20102011,Accidental,Planned burn spotting,,,11927.7370709,401.275826563
176685,2010/11/08 00:00:00+00,2010/11/15 00:00:00+00,Hacks Road (FT),165.72517925,Bushfire,2010/11/08 00:00:00+00,20102011,Deliberate,Arson,,,1657251.79254,6175.49655762
177128,2010/11/21 00:00:00+00,2010/11/25 00:00:00+00,Holwell Road (TFS),37.36868509,Bushfire,2010/11/21 00:00:00+00,20102011,Accidental,Escape,,,373686.8509,3824.53757558
304,1982/11/19 00:00:00+00,1982/11/23 00:00:00+00,Tooms Lake 1 (FT),141.66552714,Bushfire,1982/11/19 00:00:00+00,19821983,Undetermined,Unknown,,,1416655.27141,6532.60516958
206630,2013/05/24 00:00:00+00,2013/05/25 00:00:00+00,Droughty Point Road,58.81755305,Bushfire,2013/05/24 00:00:00+00,20122013,Undetermined,Unknown,,,588175.530519,4894.17398309
206899,2013/06/03 00:00:00+00,2013/06/12 00:00:00+00,Coach Road,4.49388804,Bushfire,2013/06/06 00:00:00+00,20122013,Undetermined,Unknown,,,44938.8803708,1484.01254069
201489,2012/12/31 00:00:00+00,2013/01/02 00:00:00+00,Liffey Road,5.08950163,Bushfire,2012/12/31 00:00:00+00,20122013,Undetermined,Unknown,,,50895.0163427,1403.68696243
201650,2013/01/03 00:00:00+00,2013/01/09 00:00:00+00,Middle Tea Tree Road,183.83418106,Bushfire,2013/01/03 00:00:00+00,20122013,Undetermined,Unknown,,,1838341.81058,6997.61624552
100,1996/11/24 00:00:00+00,1996/11/25 00:00:00+00,Yanns Flats (FT),20.83309658,Bushfire,1996/11/24 00:00:00+00,19961997,Undetermined,Other,,,208330.96582,2077.16657099
83,1996/11/24 00:00:00+00,1996/11/24 00:00:00+00,Old Waterhouse Rd (FT),178.74609887,Bushfire,1996/11/24 00:00:00+00,19961997,Undetermined,Unknown,,,1787460.98869,5593.95845454
700,1996/11/25 00:00:00+00,1996/11/26 00:00:00+00,Clarence 6 (FT),1.01847709,Bushfire,1996/11/25 00:00:00+00,19961997,Undetermined,Unknown,,,10184.7708913,378.845788018
701,1996/11/25 00:00:00+00,1996/11/28 00:00:00+00,Tanina Bluff 96 (FT),97.79873864,Bushfire,1996/11/25 00:00:00+00,19961997,Deliberate,Arson,,,977987.386374,6548.48528232
357,1996/12/22 00:00:00+00,1997/01/15 00:00:00+00,Tooms 037c (FT),1498.55713172,Bushfire,1996/12/22 00:00:00+00,19961997,Undetermined,Unknown,,,14985571.3172,20234.1521848
708,1997/02/15 00:00:00+00,1997/02/16 00:00:00+00,Lanes Tier (FT),8.4491393,Bushfire,1997/02/15 00:00:00+00,19961997,Undetermined,Unknown,,,84491.3929589,1102.3252625
1801,1997/03/16 00:00:00+00,1997/04/29 00:00:00+00,Lanka Rd GC091A (FT),2.28093582,Bushfire,1997/03/16 00:00:00+00,19961997,Deliberate,Arson,,,22809.3581984,626.411200797
178022,2010/12/19 00:00:00+00,2010/12/23 00:00:00+00,BB026D (FT),2.81676025,Bushfire,2010/12/19 00:00:00+00,20102011,Deliberate,Arson,,,28167.6024696,704.554217004
201943,2013/01/07 00:00:00+00,2013/01/10 00:00:00+00,Barton Road,99.86721391,Bushfire,2013/01/07 00:00:00+00,20122013,Undetermined,Unknown,,,998672.139053,4051.65140773
202000,2013/01/08 00:00:00+00,2013/01/29 00:00:00+00,Nettlefolds Road,21.98827381,Bushfire,2013/01/08 00:00:00+00,20122013,Undetermined,Unknown,,,219882.738073,2380.22715651
202482,2013/01/21 00:00:00+00,2013/01/24 00:00:00+00,Dolphin Sands Road,2.83487249,Bushfire,2013/01/21 00:00:00+00,20122013,Undetermined,Unknown,,,28348.7248674,957.50894487
202594,2013/01/24 00:00:00+00,2013/01/24 00:00:00+00,Atkins Street,1.93177269,Bushfire,2013/01/24 00:00:00+00,20122013,Undetermined,Unknown,,,19317.726899,704.780465777
202602,2013/01/24 00:00:00+00,2013/01/28 00:00:00+00,Upper Domain Road,20.53201486,Bushfire,2013/01/24 00:00:00+00,20122013,Undetermined,Unknown,,,205320.148552,2446.36810894
177153,2010/11/21 00:00:00+00,2010/11/24 00:00:00+00,Blue Hill (FT),34.81878875,Bushfire,2010/11/21 00:00:00+00,20102011,Accidental,Escape,,,348187.887481,2777.54730703
128822,2006/12/07 00:00:00+00,2006/12/27 00:00:00+00,Bushrangers Creek,4441.57290343,Bushfire,2006/12/07 00:00:00+00,20062007,Undetermined,Unknown,,,44415729.0343,32300.8769528
130378,2007/01/12 00:00:00+00,2007/01/17 00:00:00+00,Bullocks Head Road,46.64652628,Bushfire,2007/01/12 00:00:00+00,20062007,Undetermined,Unknown,,,466465.26281,3954.54593402
131617,2007/02/17 00:00:00+00,2007/03/01 00:00:00+00,Fletchers Hill,194.58155854,Bushfire,2007/02/16 00:00:00+00,20062007,Undetermined,Unknown,,,1945815.58538,7203.91955396
141572,2007/12/28 00:00:00+00,2008/01/03 00:00:00+00,Molesworth Road,20.65570173,Bushfire,2007/12/28 00:00:00+00,20072008,Undetermined,Unknown,,,206557.017278,2733.67439412
142204,2008/01/11 00:00:00+00,2008/02/06 00:00:00+00,Blue Hill,362.95425902,Bushfire,2008/01/11 00:00:00+00,20072008,Undetermined,Unknown,,,3629542.59021,10400.7616641
503,2003/02/18 00:00:00+00,2003/03/06 00:00:00+00,Quamby Bluff (FT),1.98949256,Bushfire,2003/02/18 00:00:00+00,20022003,Accidental,Accident,,,19894.925613,500.643207165
611,2003/03/06 00:00:00+00,2003/03/26 00:00:00+00,Laurel Creek/Loyetea (FT),6.81718135,Bushfire,2003/03/06 00:00:00+00,20022003,Undetermined,Other,,,68171.8135222,1721.41668644
